Datum von;Datum bis;Biomasse [MWh] Berechnete Auflösungen;Wasserkraft [MWh] Berechnete Auflösungen;Wind Offshore [MWh] Berechnete Auflösungen;Wind Onshore [MWh] Berechnete Auflösungen;Photovoltaik [MWh] Berechnete Auflösungen;Sonstige Erneuerbare [MWh] Berechnete Auflösungen;Kernenergie [MWh] Berechnete Auflösungen;Braunkohle [MWh] Berechnete Auflösungen;Steinkohle [MWh] Berechnete Auflösungen;Erdgas [MWh] Berechnete Auflösungen;Pumpspeicher [MWh] Berechnete Auflösungen;Sonstige Konventionelle [MWh] Berechnete Auflösungen
2024-06-28;2024-06-29;92426,25;60125,75;80455,25;238175,00;349246,00;2261,00;0,00;160215,75;24513,25;96191,25;31517,75;38225,00
2024-06-29;2024-06-30;93870,50;59219,25;17525,50;82752,75;374780,75;2484,50;0,00;116375,75;14974,25;86017,75;40902,50;40203,50
2024-06-30;2024-07-01;91582,00;56235,00;43481,50;261332,50;169207,25;2551,75;0,00;116795,00;21174,25;68328,50;19876,50;40005,50
2024-07-01;2024-07-02;91010,50;60981,00;50962,50;184430,75;224484,00;2548,75;0,00;224731,00;40467,75;104440,00;34228,00;42602,00
2024-07-02;2024-07-03;92037,50;60453,50;91786,50;261026,50;171347,75;2558,75;0,00;234288,50;40215,50;81475,25;26670,50;45133,25
2024-07-03;2024-07-04;94157,25;62733,50;76308,25;161265,00;197481,50;2587,25;0,00;242356,00;38916,50;114913,75;39867,75;45375,50
2024-07-04;2024-07-05;91823,00;55779,25;130087,25;452509,00;247011,00;2552,00;0,00;96979,75;17521,00;71768,25;30008,50;42262,00
2024-07-05;2024-07-06;94750,25;57824,75;95413,50;386609,00;301877,50;2534,75;0,00;103850,00;15137,25;75156,75;42190,75;43800,00
2024-07-06;2024-07-07;92271,00;52268,50;79780,75;462203,25;278181,25;2625,50;0,00;86727,75;14916,25;64781,25;19589,50;43498,00
2024-07-07;2024-07-08;93211,50;56136,25;67310,00;239661,75;304068,75;2636,00;0,00;105114,25;15786,00;63999,25;40192,50;46432,00
2024-07-08;2024-07-09;93958,00;60889,00;30563,00;80288,75;371343,75;2630,75;0,00;201690,50;49068,25;122190,50;41963,75;46101,75
2024-07-09;2024-07-10;92218,75;62319,25;64800,75;178665,25;401374,25;2515,25;0,00;202571,50;32751,75;110483,25;30584,75;45138,00
2024-07-10;2024-07-11;92843,75;65611,50;63038,75;160694,25;255736,75;2522,75;0,00;238636,75;43258,50;105139,00;41521,00;43513,00
2024-07-11;2024-07-12;93977,75;64480,25;32981,50;67046,50;313332,50;2711,25;0,00;240008,25;57347,50;144736,75;43192,00;43671,50
2024-07-12;2024-07-13;94830,00;63148,25;42163,50;253278,00;208798,25;2770,25;0,00;212383,00;41889,50;130006,00;29753,75;44610,50
2024-07-13;2024-07-14;93287,75;57384,50;92774,75;279756,75;263030,25;2835,25;0,00;100636,50;13396,50;65033,75;29185,25;47219,50
2024-07-14;2024-07-15;91181,00;55005,25;105133,25;138462,00;335793,00;2730,50;0,00;105139,00;12998,00;66841,50;25020,75;46475,50
2024-07-15;2024-07-16;89556,50;61673,00;56754,25;111484,50;389618,25;2618,00;0,00;162872,25;22209,50;115984,75;49855,75;47131,25
2024-07-16;2024-07-17;88125,25;59884,00;72923,00;336263,75;274708,00;2673,50;0,00;162189,75;26449,75;87370,25;28950,25;43152,25
2024-07-17;2024-07-18;91971,75;57475,25;72653,75;273386,75;267626,25;2554,00;0,00;172130,25;22951,50;101988,75;35179,25;46280,00
2024-07-18;2024-07-19;94528,75;59532,50;16152,75;36644,25;374080,25;2425,50;0,00;213130,50;51013,75;140691,25;42306,50;46256,75
2024-07-19;2024-07-20;93794,75;59700,75;15265,75;50967,00;367167,25;2794,00;0,00;217879,75;43207,25;135523,75;41428,25;45646,25
2024-07-20;2024-07-21;92344,25;56462,75;52825,50;108924,25;366124,25;2719,50;0,00;148697,50;12489,75;77295,25;36571,50;47897,50
2024-07-21;2024-07-22;90984,25;55694,00;37300,50;128225,75;308987,75;2540,50;0,00;135100,50;17121,50;78437,75;32280,75;48216,50
2024-07-22;2024-07-23;93348,25;57966,75;40428,00;218111,75;276683,25;2568,00;0,00;175427,00;23235,00;120228,25;36198,00;50767,50
2024-07-23;2024-07-24;93865,50;61157,75;43446,50;182412,00;266456,50;2761,25;0,00;191364,50;36857,50;123653,75;39463,00;47025,50
2024-07-24;2024-07-25;94159,00;60732,25;49949,00;190974,25;293321,00;2616,25;0,00;190872,25;42974,25;110919,25;36176,75;45858,50
2024-07-25;2024-07-26;94975,25;57940,50;51749,00;43563,75;357772,25;2633,25;0,00;187746,50;50099,75;131092,25;31216,50;44819,50
2024-07-26;2024-07-27;95022,75;55216,00;40964,00;137505,25;228982,50;2600,50;0,00;196646,00;41851,75;123536,75;32418,50;44389,75
2024-07-27;2024-07-28;94561,50;52824,75;2291,00;33875,00;220503,00;2564,25;0,00;176279,25;32928,50;135427,50;33387,50;45150,50
2024-07-28;2024-07-29;92596,50;52707,25;24609,00;185151,50;313645,00;2565,25;0,00;135154,75;11497,00;75858,25;20927,25;47074,75
2024-07-29;2024-07-30;93122,25;51224,75;17256,00;86337,00;405747,75;2537,75;0,00;170738,25;31145,75;102975,25;38304,25;50221,50
2024-07-30;2024-07-31;91991,00;50647,00;2841,75;50579,00;394049,00;2468,75;0,00;207122,75;68107,00;127317,75;34174,00;46998,75
2024-07-31;2024-08-01;91536,50;49557,75;15500,25;47735,75;327485,00;2459,75;0,00;232623,50;82638,25;144511,50;27660,00;52141,25
2024-08-01;2024-08-02;92755,25;55263,00;20067,25;76051,25;265180,75;2534,00;0,00;261494,75;102519,25;145100,75;28596,25;49023,75
2024-08-02;2024-08-03;93792,25;54714,00;5688,50;70964,25;242089,75;2573,25;0,00;252517,25;78732,75;134065,25;35010,50;50204,25
2024-08-03;2024-08-04;93275,50;52165,75;19850,75;51527,75;301755,50;2617,50;0,00;158946,75;29097,25;81027,00;33077,00;44661,00
2024-08-04;2024-08-05;91885,00;50767,25;48787,50;193179,50;241460,00;2615,75;0,00;146957,00;16038,25;67476,75;17355,50;43282,25
2024-08-05;2024-08-06;91921,00;51271,50;22441,75;46304,25;313359,25;2606,00;0,00;208589,75;39551,50;126370,50;40319,50;42744,00
2024-08-06;2024-08-07;88188,75;50158,00;15483,25;56061,75;381126,75;2584,00;0,00;207076,00;55227,50;140925,50;35805,25;43908,50
2024-08-07;2024-08-08;88082,75;50797,50;25413,25;102678,00;269186,50;2548,75;0,00;215955,50;69115,00;133698,50;35173,25;43460,25
2024-08-08;2024-08-09;89435,75;51266,75;37058,50;82775,25;255391,25;2577,75;0,00;204712,50;64219,75;123477,50;41723,75;43041,00
2024-08-09;2024-08-10;90020,25;47158,50;98363,00;407165,25;249689,75;2599,25;0,00;111367,50;27898,50;90005,25;32052,75;45468,75
2024-08-10;2024-08-11;92584,25;44426,75;92062,75;192748,50;335573,25;2554,00;0,00;106566,00;13711,00;62511,50;39781,25;46476,00
2024-08-11;2024-08-12;92245,50;42738,75;33254,75;88996,75;353144,00;2518,00;0,00;118055,25;9149,50;75352,75;32279,50;45755,00
2024-08-12;2024-08-13;92443,50;46139,00;36795,75;113158,25;363243,50;2457,00;0,00;176389,00;41461,25;104011,75;38835,50;44248,00
2024-08-13;2024-08-14;90088,75;45869,75;49291,75;224974,00;340536,25;2384,50;0,00;196175,50;73931,25;108580,00;20399,75;48065,75
2024-08-14;2024-08-15;92034,00;48641,50;25814,75;119844,00;281910,00;2385,00;0,00;211357,00;84848,50;142561,75;36308,25;46028,50
2024-08-15;2024-08-16;92103,50;45957,25;43384,25;81890,50;307704,75;2568,75;0,00;191568,25;67853,50;127785,50;19992,00;42505,25
2024-08-16;2024-08-17;92967,25;43742,00;31671,50;155382,00;291358,50;2661,50;0,00;204011,50;57672,75;130633,75;39435,00;41450,00
2024-08-17;2024-08-18;91509,75;42651,25;5686,00;44399,75;242398,25;2704,00;0,00;198032,25;59504,75;114808,75;22701,25;45248,50
2024-08-18;2024-08-19;90075,25;45197,00;21211,25;79262,75;143567,75;2741,00;0,00;200879,75;46038,75;67677,50;13954,75;43384,50
2024-08-19;2024-08-20;91222,00;52421,50;25527,50;73331,25;242218,75;2771,00;0,00;220845,25;79514,50;119796,00;31439,00;45563,75
2024-08-20;2024-08-21;90659,25;52579,50;80952,75;146165,75;263964,50;2754,25;0,00;191316,00;51470,75;107091,00;37071,00;47538,25
2024-08-21;2024-08-22;90000,00;48482,00;87188,25;423861,50;272153,50;2764,75;0,00;125670,25;31901,75;75660,75;27535,25;44423,25
2024-08-22;2024-08-23;90988,25;48667,25;123608,00;290670,50;304486,00;2914,75;0,00;122386,25;29905,00;78277,50;39875,50;41823,50
2024-08-23;2024-08-24;89526,50;43791,25;97766,25;521447,75;292807,50;2899,75;0,00;90541,50;37474,50;68444,75;32389,00;45585,50
2024-08-24;2024-08-25;88759,75;43457,75;54823,50;323673,50;329105,75;2724,00;0,00;94806,25;20356,50;58308,25;42600,75;43263,75
2024-08-25;2024-08-26;89065,00;42458,50;91606,75;339814,00;220099,00;2723,50;0,00;95679,75;25843,75;63178,75;21838,00;42507,00
2024-08-26;2024-08-27;92125,25;45826,25;76892,75;128265,25;277325,50;2730,75;0,00;151698,75;62783,25;136241,75;41376,50;45137,25
2024-08-27;2024-08-28;90773,00;42443,75;36379,00;102189,75;337559,75;2656,00;0,00;170015,25;82098,75;161076,00;28928,50;42661,25
2024-08-28;2024-08-29;90480,00;44826,50;44958,00;183481,50;343097,00;2610,25;0,00;175550,25;84901,00;134279,50;34632,50;42332,75
2024-08-29;2024-08-30;89825,25;44821,75;31367,25;134777,25;322183,00;2574,00;0,00;193547,00;98628,00;177818,75;37445,50;41348,75
2024-08-30;2024-08-31;89351,00;41113,50;13931,50;121136,00;253418,00;2612,25;0,00;218364,00;104210,00;188484,00;31935,25;40365,50
2024-08-31;2024-09-01;89703,75;37001,25;28904,00;208270,75;303968,25;2637,50;0,00;144228,25;50506,75;85583,00;24770,25;40415,00
2024-09-01;2024-09-02;89686,75;35222,00;85066,25;249530,75;316098,00;2601,75;0,00;139543,75;36083,75;87138,25;11570,00;44040,75
2024-09-02;2024-09-03;90902,25;41889,25;74113,75;163901,75;264715,50;2594,75;0,00;204257,50;97879,25;160011,50;30609,25;47137,75
2024-09-03;2024-09-04;89693,25;43475,50;25355,50;61612,75;276921,00;2605,00;0,00;214906,75;122623,50;214855,00;34007,50;44131,75
2024-09-04;2024-09-05;91449,00;41622,00;27540,50;101448,75;223443,75;2624,75;0,00;202055,25;130886,50;235645,75;28317,50;40570,50
2024-09-05;2024-09-06;91220,75;41383,50;39464,25;448572,50;284865,25;2670,00;0,00;159448,00;84588,50;132216,75;24186,50;41290,25
2024-09-06;2024-09-07;91809,50;41570,50;87895,00;356993,50;239113,75;2451,75;0,00;178522,75;98286,50;138987,75;30859,50;40161,50
2024-09-07;2024-09-08;92568,00;36641,75;42440,75;121623,25;307149,00;2355,75;0,00;178645,50;56053,25;97182,75;27727,75;39691,50
2024-09-08;2024-09-09;90750,75;35513,25;27615,25;155958,00;210696,25;2357,25;0,00;176399,75;54580,25;79422,50;19907,25;39893,25
2024-09-09;2024-09-10;90956,00;43644,75;61057,75;235384,50;129942,25;2365,00;0,00;225423,75;96476,25;141771,50;33690,25;38313,50
2024-09-10;2024-09-11;87926,75;44405,75;126058,00;484484,50;175796,75;2441,00;0,00;153669,25;40863,75;80730,75;22059,25;42173,00
2024-09-11;2024-09-12;89346,75;43875,75;65077,25;403398,50;134425,75;2481,25;0,00;177661,00;84148,75;99630,00;21776,25;44624,50
2024-09-12;2024-09-13;90398,75;48435,00;40676,25;118674,50;199073,00;2483,50;0,00;206760,25;116096,75;168641,75;34237,00;42871,25
2024-09-13;2024-09-14;91122,50;46875,25;78774,25;272539,00;149067,00;2577,50;0,00;162258,00;75207,00;101126,25;31415,75;42110,25
2024-09-14;2024-09-15;89209,50;46467,50;29052,50;407995,75;178593,75;2568,50;0,00;97589,25;52567,25;66949,75;27998,25;43765,25
2024-09-15;2024-09-16;90612,50;44324,00;24233,75;227982,75;221483,25;2501,00;0,00;121678,50;63191,75;66497,25;19431,00;42920,50
2024-09-16;2024-09-17;91274,75;49434,00;45891,75;252238,75;85603,50;2504,75;0,00;201454,75;117862,50;136806,75;39908,00;43433,25
2024-09-17;2024-09-18;90213,25;46681,75;59794,50;288696,00;185705,00;2462,00;0,00;199060,25;101990,00;106547,75;25703,25;46496,50
2024-09-18;2024-09-19;91040,25;46871,25;34127,25;304874,00;250812,50;2307,00;0,00;195680,50;89368,25;99265,75;24638,25;45548,75
2024-09-19;2024-09-20;92036,00;46860,00;47711,25;348754,75;249788,25;2490,25;0,00;190227,75;58007,50;89703,25;29008,50;46015,75
2024-09-20;2024-09-21;93077,50;45995,00;75900,75;355135,50;288421,25;2568,75;0,00;162698,00;43464,25;78537,50;26195,00;42936,50
2024-09-21;2024-09-22;94244,25;44936,25;42434,25;179026,50;293237,25;2493,00;0,00;161897,75;29664,50;74482,00;27464,75;43699,75
2024-09-22;2024-09-23;93437,00;46324,75;12684,25;61510,75;255268,25;2504,75;0,00;182018,00;56037,50;85965,50;24357,00;43519,25
2024-09-23;2024-09-24;94115,50;47419,50;7208,00;57865,00;184974,00;2299,00;0,00;243195,25;120289,50;150362,75;35547,25;44214,25
2024-09-24;2024-09-25;94044,00;50242,25;73890,75;253287,75;139403,25;2475,25;0,00;236435,00;93772,75;95228,25;22764,75;37745,75
